grid_id,long,lat,marine_species_richness,PD,co1_genetic_diversity_mean,long_deg,lat_deg,long_dd,lat_dd,DepthMin,DepthMax,DepthMean,ClimZoneCode,SSTAnMean,SBTAnMean,SalinityMean,SalinityBMean,PrimProdMean,IceConAnn,OxyMean,OxyBMean,LandDist,Shelf,Slope,Abyssal,TidalRange,Coral,Estuary,Seamount,MPA,matched_CenterLong,matched_CenterLat
1739,-13701479,208564,311,45.34485672,0.012906531,-137.01479,2.08564,-137.01479,2.08564,4063,4407,4305,NT,26.4915103912354,0.988960981369019,34.9449157714844,34.6938209533691,11.927000246942,0.0,207.45768737793,162.613922119141,1233,0.0,0.0,3088.682,-9999.0,0.0,0.0,0,,-137.25,2.25
1740,-13315579,208564,300,44.39090353,0.012893317,-133.15579,2.08564,-133.15579,2.08564,3968,4592,4358,NT,26.349458694458,0.993358016014099,34.889461517334,34.6920013427734,11.84600032866,0.0,207.834884643555,162.046981811523,1444,0.0,158.393948717949,2930.28805128205,-9999.0,0.0,0.0,0,,-133.25,2.25
1741,-12929679,208564,279,42.89870714,0.012953695,-129.29679,2.08564,-129.29679,2.08564,4299,4616,4439,NT,26.2524890899658,1.00539004802704,34.8112258911133,34.6945571899414,11.913999915123,0.0,208.243606567383,159.808731079102,1744,0.0,0.0,3088.682,-9999.0,0.0,0.0,0,,-129.25,2.25
1742,-12543779,208564,263,41.73444043,0.012756339,-125.43779,2.08564,-125.43779,2.08564,4464,4717,4597,NT,26.1739234924316,1.00929498672485,34.7478218078613,34.6946678161621,11.6189997643232,0.0,208.254959106445,158.708786010742,2034,0.0,0.0,3088.682,-9999.0,0.0,0.0,0,,-125.25,2.25
1743,-12157879,208564,245,40.26407397,0.01222462,-121.57879,2.08564,-121.57879,2.08564,4360,4645,4512,NT,26.0879344940186,1.01550698280334,34.6796646118164,34.694221496582,11.3469995558262,0.0,208.100479125977,156.46061706543,1698,0.0,0.0,3088.682,-9999.0,0.0,0.0,0,,-121.75,2.25
1744,-11771979,208564,241,40.20590608,0.011947876,-117.71979,2.08564,-117.71979,2.08564,4093,4254,4147,NT,26.0876369476318,1.05689299106598,34.56787109375,34.6940002441406,10.8589995652437,0.0,208.0517578125,150.830780029297,1349,0.0,0.0,3088.682,-9999.0,0.0,0.0,0,,-117.75,2.25
1745,-11386079,208564,233,39.88075029,0.011563539,-113.86079,2.08564,-113.86079,2.08564,3763,3879,3809,NT,26.0401954650879,1.14779305458069,34.4848098754883,34.6917762756348,10.245000012219,0.0,207.861907958984,145.072204589844,1075,0.0,3088.682,0.0,-9999.0,0.0,0.0,0,,-113.75,2.25
1746,-11000179,208564,233,39.13959463,0.01160279,-110.00179,2.08564,-110.00179,2.08564,3703,3864,3777,NT,26.0203819274902,1.1602920293808,34.3928108215332,34.6851119995117,9.73900035023689,0.0,207.563842773438,141.709732055664,952,0.0,3088.682,0.0,-9999.0,0.0,0.0,0,,-110.25,2.25
1747,-10614279,208564,235,39.00046057,0.011347599,-106.14279,2.08564,-106.14279,2.08564,3500,3646,3570,NT,26.1082019805908,1.18649899959564,34.2456855773926,34.6845703125,9.00499988347292,0.0,207.13444519043,138.848571777344,1005,0.0,3088.682,0.0,-9999.0,0.0,0.0,0,,-106.25,2.25
1748,-10228379,208564,236,38.6825796,0.011302063,-102.28379,2.08564,-102.28379,2.08564,2950,3456,3202,NT,26.2488842010498,1.37832796573639,34.0622024536133,34.6730003356934,8.71600024402142,0.0,206.724609375,132.519393920898,1224,0.0,3088.682,0.0,-9999.0,0.0,0.0,0,,-102.25,2.25
1749,-9842479,208564,247,40.90334544,0.01086495,-98.42479,2.08564,-98.42479,2.08564,2494,3255,2925,NT,26.4262733459473,1.51995897293091,33.8242073059082,34.6727867126465,8.48199985921383,0.0,206.674133300781,124.953956604004,780,0.0,3088.682,0.0,-9999.0,0.0,0.0,0,,-98.25,2.25
1750,-9456579,208564,257,41.48212558,0.011118406,-94.56579,2.08564,-94.56579,2.08564,2259,3094,2627,NT,26.5504837036133,1.54595398902893,33.6364479064941,34.6639938354492,7.857999764382839,0.0,206.457168579102,121.551712036133,394,0.0,3088.682,0.0,-9999.0,0.0,0.0,0,,-94.75,2.25
1751,-9070679,208564,502,85.14561893,0.010886731,-90.70679,2.08564,-90.70679,2.08564,1728,2383,2197,NT,26.568639755249,2.02670907974243,33.3328895568848,34.6446380615234,7.91100040078163,0.0,206.293746948242,100.35139465332,180,0.0,3088.682,0.0,-9999.0,0.0,0.0,0,,-90.75,2.25
1752,-8684779,208564,529,88.56821681,0.010543066,-86.84779,2.08564,-86.84779,2.08564,2263,3316,2807,NT,26.7631664276123,1.89141404628754,33.2178497314453,34.6681594848633,8.94500035792589,0.0,206.276214599609,98.6558837890625,449,0.0,3088.682,0.0,-9999.0,0.0,0.0,0,,-86.75,2.25
1753,-8298879,208564,320,49.1848158,0.010872203,-82.98879,2.08564,-82.98879,2.08564,2295,3770,3256,NT,26.596715927124,1.66640305519104,33.2270698547363,34.6756172180176,10.9869996085763,0.0,206.419616699219,109.19059753418,304,0.0,3088.682,0.0,-9999.0,0.0,0.0,0,,-82.75,2.25
1754,-7912979,208564,972,173.1754003,0.009765272,-79.12979,2.08564,-79.12979,2.08564,148,4113,1559,NT,26.8765468597412,5.79783010482788,31.5621070861816,34.5838279724121,29.631000012159294,0.0,210.401809692383,25.533031463623,111,40.5073049180328,2960.14920554855,88.0254895334174,6.0,0.0,0.0,0,,-79.25,2.25
1762,-4825779,208564,875,147.4522008,0.01172247,-48.25779,2.08564,-48.25779,2.08564,14,126,70,NT,27.9323444366455,27.2565650939941,32.8354415893555,36.2607040405273,59.468999505043,0.0,205.564605712891,202.811218261719,231,3088.682,0.0,0.0,-9999.0,0.0,0.0,0,,-48.25,2.25
1763,-4439879,208564,927,152.6312365,0.011619529,-44.39879,2.08564,-44.39879,2.08564,3876,4200,4115,NT,27.7569160461426,1.84933304786682,35.9623565673828,34.8900947570801,2.10599997080863,0.0,202.06217956543,256.841186523438,447,0.0,1182.08817283951,1906.59382716049,-9999.0,0.0,0.0,0,,-44.25,2.25
1764,-4053979,208564,420,66.22292863,0.012338193,-40.53979,2.08564,-40.53979,2.08564,3821,4640,4353,NT,27.8020553588867,2.18753910064697,35.8236618041992,34.914005279541,1.58699997700751,0.0,202.144760131836,259.939605712891,584,0.0,675.059924297924,2413.62207570208,-9999.0,0.0,0.0,0,,-40.75,2.25
1765,-3668079,208564,406,63.99682085,0.012254787,-36.68079,2.08564,-36.68079,2.08564,3876,4421,4163,NT,27.7789192199707,1.1171590089798,35.6886711120605,34.7481117248535,1.62200001068413,0.0,202.73193359375,248.638763427734,695,0.0,702.745996330275,2385.93600366972,-9999.0,0.0,0.0,0,,-36.75,2.25
1766,-3282179,208564,371,56.215713,0.012052628,-32.82179,2.08564,-32.82179,2.08564,2850,3818,3495,NT,27.7579078674316,2.24625992774963,35.5699234008789,34.9050712585449,1.85600004624575,0.0,203.155166625977,251.908798217773,725,0.0,3088.682,0.0,-9999.0,0.0,0.0,0,,-32.75,2.25
1767,-2896279,208564,416,64.86928252,0.011400199,-28.96279,2.08564,-28.96279,2.08564,2385,3814,3372,NT,27.7334384918213,2.44158291816711,35.453067779541,34.9187774658203,2.32800003141165,0.0,203.868377685547,249.812576293945,828,0.0,3088.682,0.0,-9999.0,0.0,0.0,1,,-28.75,2.25
1768,-2510379,208564,397,58.60085395,0.01154882,-25.10379,2.08564,-25.10379,2.08564,3734,4316,3938,NT,27.6968383789063,2.00227499008179,35.3478088378906,34.8891639709473,2.95199989341199,0.0,204.382049560547,244.962417602539,1080,0.0,1411.66565635739,1677.01634364261,-9999.0,0.0,0.0,0,,-25.25,2.25
1769,-2124479,208564,396,57.44359423,0.011565371,-21.24479,2.08564,-21.24479,2.08564,4354,5027,4625,NT,27.6446895599365,1.84629201889038,35.1974067687988,34.8445434570313,2.87500000558794,0.0,204.318664550781,243.23811340332,1164,0.0,0.0,3088.682,-9999.0,0.0,0.0,0,,-21.25,2.25
1770,-1738579,208564,414,60.41217866,0.011770213,-17.38579,2.08564,-17.38579,2.08564,3508,5357,4895,NT,27.6436214447021,1.82889401912689,35.1100807189941,34.82861328125,3.07699991390109,0.0,204.292709350586,243.390960693359,835,0.0,821.866708491076,2266.81529150892,-9999.0,0.0,0.0,1,,-17.25,2.25
1771,-1352679,208564,401,60.84145053,0.011705807,-13.52679,2.08564,-13.52679,2.08564,4298,5411,5072,NT,27.5533638000488,1.82151699066162,35.0844306945801,34.8605270385742,3.2379999756813,0.0,204.098419189453,243.701385498047,593,0.0,0.0,3088.682,-9999.0,0.0,0.0,0,,-13.75,2.25
1772,-966779,208564,405,62.2585443,0.010998729,-9.66779,2.08564,-9.66779,2.08564,4563,4806,4694,NT,27.5936374664307,1.84439194202423,34.9596824645996,34.8773536682129,3.70900006964803,0.0,203.726852416992,243.047882080078,324,0.0,0.0,3088.682,-9999.0,0.0,0.0,0,,-9.75,2.25
1773,-580879,208564,394,62.13609737,0.010857897,-5.80879,2.08564,-5.80879,2.08564,4830,5073,4955,NT,27.7719879150391,1.81792998313904,34.8617820739746,34.8598136901855,4.44799987599254,0.0,203.181411743164,240.970153808594,310,0.0,0.0,3088.682,-9999.0,0.0,0.0,0,,-5.75,2.25
1774,-194979,208564,384,61.36969023,0.010902381,-1.94979,2.08564,-1.94979,2.08564,4890,5276,5080,NT,27.89892578125,1.81388294696808,34.6899375915527,34.8590354919434,6.59700017422438,0.0,203.185211181641,237.920013427734,310,0.0,0.0,3088.682,-9999.0,0.0,0.0,0,,-1.75,2.25
1775,190921,208564,368,60.29063236,0.011459038,1.90921,2.08564,1.90921,2.08564,4484,4660,4547,NT,27.9742774963379,1.84757697582245,34.5843696594238,34.8736305236816,5.5030002258718,0.0,203.584014892578,235.161010742188,431,0.0,0.0,3088.682,-9999.0,0.0,0.0,0,,1.75,2.25
1776,576821,208564,919,136.8822006,0.010756407,5.76821,2.08564,5.76821,2.08564,3095,3606,3338,NT,27.8288898468018,2.19640493392944,33.7549629211426,34.8990020751953,5.74899977073073,0.0,204.29069519043,235.470916748047,231,0.0,3088.682,0.0,-9999.0,0.0,0.0,0,,5.75,2.25
1786,4435821,208564,1419,283.050746,0.014079055,44.35821,2.08564,44.35821,2.08564,0,0,0,NT,,,,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0,,44.25,2.25
1787,4821721,208564,780,206.0047623,0.014052696,48.21721,2.08564,48.21721,2.08564,3818,4355,4153,NT,27.349946975708,1.01278305053711,35.343132019043,34.7217025756836,11.5069998428226,0.0,203.718139648438,180.556015014648,208,0.0,1046.81587337058,2041.86612662942,-9999.0,0.0,0.0,0,,48.25,2.25
1788,5207621,208564,341,55.37997573,0.01311306,52.07621,2.08564,52.07621,2.08564,5070,5189,5116,NT,27.8807125091553,0.934251010417938,35.364128112793,34.7172775268555,9.67600010335445,0.0,202.473571777344,182.935348510742,544,0.0,0.0,3088.682,-9999.0,0.0,0.0,0,,52.25,2.25
1789,5593521,208564,353,55.70114159,0.013736305,55.93521,2.08564,55.93521,2.08564,4880,5219,5031,NT,28.5642414093018,0.937291026115417,35.3815307617188,34.7126502990723,7.43900006636977,0.0,200.923385620117,181.3291015625,778,0.0,0.0,3088.682,-9999.0,0.0,0.0,0,,55.75,2.25
1790,5979421,208564,333,52.09910266,0.013742615,59.79421,2.08564,59.79421,2.08564,3923,5289,4585,NT,29.0178546905518,0.992236971855164,35.3634986877441,34.7196426391602,4.58899978548288,0.0,199.296234130859,177.867248535156,904,0.0,174.105793557833,2914.57620644217,-9999.0,0.0,0.0,0,,59.75,2.25
1791,6365321,208564,331,51.4830992,0.013914237,63.65321,2.08564,63.65321,2.08564,3236,4494,3910,NT,29.2929763793945,1.18726396560669,35.2282180786133,34.7389259338379,2.71899998188019,0.0,198.258514404297,170.545364379883,1057,0.0,1875.7973354531,1212.8846645469,-9999.0,0.0,0.0,0,,63.75,2.25
1792,6751221,208564,1415,312.0515268,0.013466297,67.51221,2.08564,67.51221,2.08564,2661,4053,3608,NT,29.351676940918,1.21253395080566,35.1694412231445,34.7321166992188,2.42800009436905,0.0,197.925094604492,169.454208374023,614,0.0,2971.0813204023,117.600679597701,-9999.0,0.0,0.0,0,,67.75,2.25
1793,7137121,208564,1446,316.7948604,0.013429148,71.37121,2.08564,71.37121,2.08564,3583,4219,4033,NT,29.263765335083,1.20143604278564,35.0753517150879,34.7389259338379,2.88900011219084,0.0,197.997634887695,170.596527099609,231,0.0,2025.12640566038,1063.55559433962,-9999.0,0.0,0.0,0,,71.25,2.25
1794,7523021,208564,309,50.41007407,0.013962631,75.23021,2.08564,75.23021,2.08564,2245,3374,2929,NT,29.1973495483398,1.33602094650269,34.9392623901367,34.7265129089355,3.75299993902445,0.0,198.298217773438,160.867980957031,231,0.0,3088.682,0.0,-9999.0,0.0,0.0,0,,75.25,2.25
1795,7908921,208564,293,47.43506482,0.013691385,79.08921,2.08564,79.08921,2.08564,3727,4543,4292,NT,29.0969123840332,1.01242101192474,34.882999420166,34.7155609130859,3.68200009688735,0.0,198.644348144531,177.482772827148,479,0.0,1033.34581617647,2055.33618382353,-9999.0,0.0,0.0,0,,79.25,2.25
1796,8294821,208564,288,47.07932129,0.013979976,82.94821,2.08564,82.94821,2.08564,4332,4397,4361,NT,29.1031913757324,1.01827299594879,34.6983833312988,34.7164916992188,3.05399997159839,0.0,198.727081298828,172.266036987305,500,0.0,0.0,3088.682,-9999.0,0.0,0.0,0,,82.75,2.25
1797,8680721,208564,296,47.1242771,0.013855211,86.80721,2.08564,86.80721,2.08564,3892,4421,4287,NT,29.2017993927002,1.02286398410797,34.3868675231934,34.7160034179688,2.00200011022389,0.0,198.674880981445,170.57666015625,761,0.0,630.581580340265,2458.10041965974,-9999.0,0.0,0.0,0,,86.75,2.25
1798,9066621,208564,1906,329.117703,0.014127946,90.66621,2.08564,90.66621,2.08564,2148,3934,3021,NT,29.3170204162598,1.39166796207428,34.0673789978027,34.7345199584961,1.51099998038262,0.0,198.824905395508,163.883758544922,614,0.0,3088.682,0.0,-9999.0,0.0,0.0,0,,90.75,2.25
1799,9452521,208564,2143,360.9467992,0.014246172,94.52521,2.08564,94.52521,2.08564,2501,5238,4704,NT,29.5126419067383,0.749107003211975,33.4624214172363,34.7115669250488,1.71999994199723,0.0,199.027801513672,190.661651611328,180,0.0,1691.60917720132,1397.07282279868,-9999.0,0.0,0.0,0,,94.75,2.25
1801,10224321,208564,2024,342.3740339,0.014388249,102.24321,2.08564,102.24321,2.08564,0,49,27,NT,29.3992404937744,29.6963787078857,25.066499710083,31.7501850128174,11.1720003187656,0.0,203.750518798828,202.678176879883,15,1698.7751,0.0,0.0,6.0,0.0051656473495814,0.0,0,,102.25,2.25
1802,10610221,208564,1904,304.9292383,0.01405917,106.10221,2.08564,106.10221,2.08564,3,80,51,NT,29.0464992523193,26.2539672851563,32.5257301330566,33.475341796875,2.60900007560849,0.0,201.658920288086,199.304397583008,134,3088.682,0.0,0.0,-9999.0,0.0,0.0,0,,106.25,2.25
1805,11767921,208564,2623,467.4481049,0.014024342,117.67921,2.08564,117.67921,2.08564,0,62,7,NT,29.2162094116211,29.1762619018555,31.5077629089355,33.8481063842773,21.4440003037453,0.0,199.56770324707,200.183776855469,5,586.84958,0.0,0.0,3.0,0.0059455212913469,32.7360724451636,0,,117.75,2.25
1806,12153821,208564,2720,475.8496118,0.013963946,121.53821,2.08564,121.53821,2.08564,3899,5569,5008,NT,29.430025100708,3.04342103004456,32.9642295837402,34.6765937805176,2.381999976933,0.0,198.651214599609,88.4912643432617,167,0.0,186.800528143713,2901.88147185629,-9999.0,0.0,0.0,0,,121.75,2.25
1807,12539721,208564,2711,479.1540328,0.014120742,125.39721,2.08564,125.39721,2.08564,1,3433,1474,NT,29.2060222625732,3.8562159538269,32.9676094055176,34.5733985900879,3.07799992151558,0.0,198.323196411133,102.429512023926,111,179.093157925408,2909.58884207459,0.0,-9999.0,0.0138848478600905,0.0,4,,125.25,2.25
1808,12925621,208564,2413,434.8099177,0.013796321,129.25621,2.08564,129.25621,2.08564,1828,4386,3082,NT,29.4354515075684,1.25659894943237,34.1032752990723,34.6726150512695,8.12000036239624,0.0,198.56510925293,150.965805053711,111,0.0,2622.60254261142,466.079457388585,-9999.0,0.0,0.0,1,,129.25,2.25
1809,13311521,208564,2181,409.3846168,0.013574189,133.11521,2.08564,133.11521,2.08564,2627,4606,3769,NT,29.5015697479248,1.16572999954224,34.3147926330566,34.6849517822266,7.06900004297495,0.0,198.438415527344,151.220352172852,304,0.0,2142.88043759474,945.801562405255,-9999.0,0.0,0.0,1,,133.25,2.25
1810,13697421,208564,367,55.59449734,0.013611693,136.97421,2.08564,136.97421,2.08564,4014,4366,4208,NT,29.5909671783447,1.16572499275208,34.3402442932129,34.6851577758789,5.87099976837635,0.0,198.137451171875,149.711181640625,394,0.0,0.0,3088.682,-9999.0,0.0,0.0,0,,136.75,2.25
1811,14083321,208564,376,58.75552799,0.013843986,140.83321,2.08564,140.83321,2.08564,3430,3918,3703,NT,29.6291351318359,1.22830200195313,34.2746620178223,34.6800003051758,4.90200007334352,0.0,197.84814453125,148.772277832031,520,0.0,3088.682,0.0,-9999.0,0.0,0.0,0,,140.75,2.25
1812,14469221,208564,335,53.42066682,0.013920001,144.69221,2.08564,144.69221,2.08564,4281,4525,4432,NT,29.674108505249,1.21301901340485,34.2191619873047,34.6843566894531,3.81899997591972,0.0,197.586441040039,152.643173217773,449,0.0,0.0,3088.682,-9999.0,0.0,0.0,0,,144.75,2.25
1813,14855121,208564,488,87.941063,0.013956208,148.55121,2.08564,148.55121,2.08564,3641,6902,5445,NT,29.6931610107422,1.02681696414948,34.1715621948242,34.6983337402344,3.19500011391938,0.0,197.536819458008,173.028030395508,460,0.0,340.029695798835,2748.65230420117,-9999.0,0.0,0.0,0,,148.75,2.25
1814,15241021,208564,306,49.41229222,0.013578359,152.41021,2.08564,152.41021,2.08564,4217,4637,4472,NT,29.6789894104004,1.21490597724915,34.2206916809082,34.6924285888672,3.34899988956749,0.0,197.61930847168,155.044448852539,428,0.0,0.0,3088.682,-9999.0,0.0,0.0,0,,152.25,2.25
1815,15626921,208564,296,47.97547462,0.013723804,156.26921,2.08564,156.26921,2.08564,2356,2657,2501,NT,29.5694370269775,1.63230001926422,34.3268241882324,34.6643180847168,3.71400010772049,0.0,197.789535522461,131.104263305664,460,0.0,3088.682,0.0,-9999.0,0.0,0.0,0,,156.25,2.25
1816,16012821,208564,1281,294.4474888,0.012716398,160.12821,2.08564,160.12821,2.08564,2919,3369,3149,NT,29.475793838501,1.26628303527832,34.4001579284668,34.6743316650391,4.0090000256896,0.0,198.045761108398,150.335906982422,527,0.0,3088.682,0.0,-9999.0,0.0,0.0,0,,160.25,2.25
1817,16398721,208564,1295,295.9413282,0.012502568,163.98721,2.08564,163.98721,2.08564,4329,4436,4377,NT,29.33837890625,0.994948029518127,34.6288642883301,34.6974067687988,4.52100019901991,0.0,198.297790527344,176.57080078125,394,0.0,0.0,3088.682,-9999.0,0.0,0.0,0,,163.75,2.25
1818,16784621,208564,1318,302.886327,0.012725966,167.84621,2.08564,167.84621,2.08564,4240,4473,4390,NT,29.142333984375,0.943589985370636,34.7672920227051,34.6984710693359,5.37100015208125,0.0,198.753372192383,181.198394775391,407,0.0,0.0,3088.682,-9999.0,0.0,0.0,0,,167.75,2.25
1819,17170521,208564,275,47.7802678,0.013672732,171.70521,2.08564,171.70521,2.08564,4081,4658,4234,NT,28.8655338287354,0.918591976165771,34.9608764648438,34.7048263549805,7.11899995803833,0.0,199.209686279297,179.676254272461,180,0.0,0.0,3088.682,-9999.0,0.0,0.0,0,,171.75,2.25
1821,-17174579,594464,277,45.9450179,0.013828044,-171.74579,5.94464,-171.74579,5.94464,5181,6074,5592,NT,28.3748455047607,0.798775017261505,34.6892967224121,34.7038536071777,5.301000084728,0.0,201.049087524414,194.075012207031,841,0.0,0.0,3075.513,-9999.0,0.0,0.0,0,,-171.75,5.75
1822,-16788679,594464,286,46.84152406,0.013543349,-167.88679,5.94464,-167.88679,5.94464,5015,5348,5188,NT,28.2341728210449,0.799567997455597,34.7200508117676,34.7037048339844,5.81000000238419,0.0,201.590103149414,193.683929443359,611,0.0,0.0,3075.513,-9999.0,0.0,0.0,0,,-167.75,5.75
1823,-16402779,594464,298,47.65769471,0.013482923,-164.02779,5.94464,-164.02779,5.94464,4039,4657,4233,NT,28.114200592041,1.00054001808167,34.7435836791992,34.6920051574707,6.37099985033274,0.0,202.175964355469,173.857376098633,230,0.0,0.0,3075.513,-9999.0,0.0,0.0,0,,-164.25,5.75
1824,-16016879,594464,309,48.37022506,0.01356351,-160.16879,5.94464,-160.16879,5.94464,2134,4182,3441,NT,27.9466190338135,1.16051197052002,34.8191795349121,34.6879043579102,6.59500015899539,0.0,202.667892456055,158.314727783203,167,0.0,2802.20080957031,273.312190429688,-9999.0,0.0,0.0,2,,-160.25,5.75
1825,-15630979,594464,863,265.1753296,0.012948534,-156.30979,5.94464,-156.30979,5.94464,4374,4952,4651,NT,27.7833347320557,0.924786984920502,34.8505439758301,34.6919136047363,6.63299998268485,0.0,202.919982910156,177.366180419922,455,0.0,0.0,3075.513,-9999.0,0.0,0.0,0,,-156.25,5.75
1826,-15245079,594464,859,264.5009858,0.012903605,-152.45079,5.94464,-152.45079,5.94464,4765,5098,4953,NT,27.6290302276611,0.897458970546722,34.8587265014648,34.6949996948242,6.94500003010035,0.0,203.425231933594,174.941802978516,766,0.0,0.0,3075.513,-9999.0,0.0,0.0,0,,-152.25,5.75
1827,-14859179,594464,327,48.18174218,0.012929371,-148.59179,5.94464,-148.59179,5.94464,4475,5060,4913,NT,27.5348110198975,0.902487993240356,34.8537139892578,34.6950187683105,7.26500013843179,0.0,203.924682617188,174.934753417969,1098,0.0,0.0,3075.513,-9999.0,0.0,0.0,0,,-148.75,5.75
1828,-14473279,594464,324,48.54484572,0.013011536,-144.73279,5.94464,-144.73279,5.94464,5000,5145,5059,NT,27.3951683044434,0.894567012786865,34.8852462768555,34.6957817077637,7.36600020900369,0.0,204.338073730469,173.386825561523,1512,0.0,0.0,3075.513,-9999.0,0.0,0.0,0,,-144.75,5.75
1829,-14087379,594464,314,47.35157775,0.013177943,-140.87379,5.94464,-140.87379,5.94464,4611,5061,4770,NT,27.3129940032959,0.902145981788635,34.844841003418,34.6977043151855,7.43300002068281,0.0,204.568649291992,174.813018798828,1556,0.0,0.0,3075.513,-9999.0,0.0,0.0,0,,-140.75,5.75
1830,-13701479,594464,308,45.61662335,0.012963896,-137.01479,5.94464,-137.01479,5.94464,4333,4756,4560,NT,27.2752838134766,0.926626980304718,34.779182434082,34.694149017334,7.70100019872189,0.0,204.904769897461,173.728149414063,1606,0.0,0.0,3075.513,-9999.0,0.0,0.0,0,,-137.25,5.75
1831,-13315579,594464,287,43.67731625,0.012965318,-133.15579,5.94464,-133.15579,5.94464,4194,4467,4368,NT,27.2337245941162,1.0052729845047,34.7517623901367,34.6920013427734,7.47200008481741,0.0,205.097045898438,164.658081054688,1772,0.0,0.0,3075.513,-9999.0,0.0,0.0,0,,-133.25,5.75
1832,-12929679,594464,273,42.2015915,0.012885063,-129.29679,5.94464,-129.29679,5.94464,3627,4415,4234,NT,27.2701072692871,1.01331603527069,34.6954574584961,34.6920013427734,7.46800005435944,0.0,205.293090820313,163.538681030273,2025,0.0,1455.79485913706,1619.71814086294,-9999.0,0.0,0.0,0,,-129.25,5.75
